,Target in Reaction,Target,Cycle Number,Pseudo Target dRn,Target in Reaction dRn,CrossTalk %,Multiplex Combination
3822,FAM-XENO,JUN-ENT.SACCH,23.0,-100.15458774566684,21312.251201923093,-0.46993903551882626,Multiplex6
3823,FAM-XENO,JUN-ENT.SACCH,24.0,-199.8819437026981,40744.34310611265,-0.49057593880489125,Multiplex6
3824,FAM-XENO,JUN-ENT.SACCH,25.0,-141.99434566497837,73997.2787603022,-0.19189130741542212,Multiplex6
3825,FAM-XENO,JUN-ENT.SACCH,26.0,-158.30362606048618,126475.78472699178,-0.1251651661242485,Multiplex6
3826,FAM-XENO,JUN-ENT.SACCH,27.0,-188.60495853424106,198349.10319368134,-0.09508737649802962,Multiplex6
3827,FAM-XENO,JUN-ENT.SACCH,28.0,-296.70190525054966,282911.8122853709,-0.10487434329934191,Multiplex6
3828,FAM-XENO,JUN-ENT.SACCH,29.0,-375.40932559967075,368098.59950206045,-0.10198607821586385,Multiplex6
3829,FAM-XENO,JUN-ENT.SACCH,30.0,-412.5013513565067,444898.83984375,-0.09271801012144212,Multiplex6
3830,FAM-XENO,JUN-ENT.SACCH,31.0,-262.5855035781864,506126.45518543955,-0.05188140254039432,Multiplex6
3831,FAM-XENO,JUN-ENT.SACCH,32.0,-501.5636529922489,551262.7267771291,-0.09098450314690455,Multiplex6
3832,FAM-XENO,JUN-ENT.SACCH,33.0,-1195.2201929092412,582399.4671188187,-0.20522343518308844,Multiplex6
3833,FAM-XENO,JUN-ENT.SACCH,34.0,-1359.897839546204,602884.6137105082,-0.22556519251280757,Multiplex6
3834,FAM-XENO,JUN-ENT.SACCH,35.0,-1534.8131952285771,616802.3853021979,-0.24883386183349576,Multiplex6
3835,FAM-XENO,JUN-ENT.SACCH,36.0,-1526.272492408753,627380.3443938873,-0.24327706566632815,Multiplex6
3836,FAM-XENO,JUN-ENT.SACCH,37.0,-1307.9115161895757,631570.3659855769,-0.20708880381817094,Multiplex6
3837,FAM-XENO,JUN-ENT.SACCH,38.0,-1316.8841123580937,634571.8563272664,-0.20752324566990246,Multiplex6
3838,FAM-XENO,JUN-ENT.SACCH,39.0,-1376.9457788467412,638018.3466689561,-0.21581601626907243,Multiplex6
3839,FAM-XENO,JUN-ENT.SACCH,40.0,-1331.2412042617802,638498.6182606455,-0.20849554974578596,Multiplex6
3840,FAM-XENO,JUN_AF647-ENT.FAECALIS,1.0,1385.5783669411605,-1996.2941277472553,-69.40752605953587,Multiplex6
3841,FAM-XENO,JUN_AF647-ENT.FAECALIS,2.0,1407.5797306095167,-1472.7100360576867,-95.57752009197154,Multiplex6
3842,FAM-XENO,JUN_AF647-ENT.FAECALIS,3.0,1328.3862700591228,-524.4931318681327,-253.27047950612703,Multiplex6
3843,FAM-XENO,JUN_AF647-ENT.FAECALIS,4.0,1235.6918329462271,36.950334821435945,3344.1965787800304,Multiplex6
3844,FAM-XENO,JUN_AF647-ENT.FAECALIS,5.0,1344.5872395833333,163.40161401099,822.8726795152095,Multiplex6
3845,FAM-XENO,JUN_AF647-ENT.FAECALIS,6.0,1181.5178024704394,304.02476820054403,388.6255088569212,Multiplex6
3846,FAM-XENO,JUN_AF647-ENT.FAECALIS,7.0,985.2955333262955,110.66354739011263,890.3523848308589,Multiplex6
3847,FAM-XENO,JUN_AF647-ENT.FAECALIS,8.0,1011.3159399634017,173.63826407966667,582.426889213429,Multiplex6
3848,FAM-XENO,JUN_AF647-ENT.FAECALIS,9.0,980.7958192567578,126.07391826923526,777.9529919600294,Multiplex6
3849,FAM-XENO,JUN_AF647-ENT.FAECALIS,10.0,865.5027493313621,-144.7560525412107,-597.9043598781209,Multiplex6
3850,FAM-XENO,JUN_AF647-ENT.FAECALIS,11.0,791.7072379997182,-58.0547733516421,-1363.724621237066,Multiplex6
3851,FAM-XENO,JUN_AF647-ENT.FAECALIS,12.0,711.9263751055744,-129.76755666208805,-548.616613749934,Multiplex6
3852,FAM-XENO,JUN_AF647-ENT.FAECALIS,13.0,515.3618208051805,7.027472527465989,7333.530210057086,Multiplex6
3853,FAM-XENO,JUN_AF647-ENT.FAECALIS,14.0,436.2904305672867,-8.747810782965416,-4987.424184081275,Multiplex6
3854,FAM-XENO,JUN_AF647-ENT.FAECALIS,15.0,635.6956028293928,-55.96059409341137,-1135.9700752430676,Multiplex6
3855,FAM-XENO,JUN_AF647-ENT.FAECALIS,16.0,698.6017516539989,96.06881009615722,727.1889294295977,Multiplex6
3856,FAM-XENO,JUN_AF647-ENT.FAECALIS,17.0,516.2329981348532,400.12165178571126,129.01901105100066,Multiplex6
3857,FAM-XENO,JUN_AF647-ENT.FAECALIS,18.0,452.4257680532094,803.6276184752799,56.29793671247828,Multiplex6
3858,FAM-XENO,JUN_AF647-ENT.FAECALIS,19.0,422.40027625281556,1528.883585164834,27.628020887363718,Multiplex6
3859,FAM-XENO,JUN_AF647-ENT.FAECALIS,20.0,344.5295696086717,3162.2333018544023,10.895134442061313,Multiplex6
3860,FAM-XENO,JUN_AF647-ENT.FAECALIS,21.0,230.59440983952783,6233.715831043972,3.6991485670739945,Multiplex6
3861,FAM-XENO,JUN_AF647-ENT.FAECALIS,22.0,-405.09612102336604,11625.424922733524,-3.4845704455172246,Multiplex6
3862,FAM-XENO,JUN_AF647-ENT.FAECALIS,23.0,-747.7734682925118,21312.251201923093,-3.508655473360023,Multiplex6
3863,FAM-XENO,JUN_AF647-ENT.FAECALIS,24.0,-850.5318702491556,40744.34310611265,-2.087484557142253,Multiplex6
3864,FAM-XENO,JUN_AF647-ENT.FAECALIS,25.0,-883.6291393932995,73997.2787603022,-1.1941373442334555,Multiplex6
3865,FAM-XENO,JUN_AF647-ENT.FAECALIS,26.0,-1026.9524827561934,126475.78472699178,-0.8119755769635693,Multiplex6
3866,FAM-XENO,JUN_AF647-ENT.FAECALIS,27.0,-979.3700644003372,198349.10319368134,-0.4937607726131309,Multiplex6
3867,FAM-XENO,JUN_AF647-ENT.FAECALIS,28.0,-847.6860835444811,282911.8122853709,-0.29962908819424866,Multiplex6
3868,FAM-XENO,JUN_AF647-ENT.FAECALIS,29.0,-915.560208157375,368098.59950206045,-0.24872689257603386,Multiplex6
3869,FAM-XENO,JUN_AF647-ENT.FAECALIS,30.0,-994.7448796452707,444898.83984375,-0.22358900283817967,Multiplex6
3870,FAM-XENO,JUN_AF647-ENT.FAECALIS,31.0,-1100.0389261331645,506126.45518543955,-0.21734468033885357,Multiplex6
3871,FAM-XENO,JUN_AF647-ENT.FAECALIS,32.0,-1077.8066054335584,551262.7267771291,-0.19551595873981636,Multiplex6
3872,FAM-XENO,JUN_AF647-ENT.FAECALIS,33.0,-1003.8560230152023,582399.4671188187,-0.17236554627725986,Multiplex6
3873,FAM-XENO,JUN_AF647-ENT.FAECALIS,34.0,-807.3888390343461,602884.6137105082,-0.13392095612876864,Multiplex6
3874,FAM-XENO,JUN_AF647-ENT.FAECALIS,35.0,-627.22683083474,616802.3853021979,-0.10169007866716252,Multiplex6
3875,FAM-XENO,JUN_AF647-ENT.FAECALIS,36.0,-491.1947054476356,627380.3443938873,-0.07829297009968957,Multiplex6
3876,FAM-XENO,JUN_AF647-ENT.FAECALIS,37.0,-522.8198066230295,631570.3659855769,-0.08278092747546188,Multiplex6
3877,FAM-XENO,JUN_AF647-ENT.FAECALIS,38.0,-673.4473492046734,634571.8563272664,-0.10612625544133142,Multiplex6
3878,FAM-XENO,JUN_AF647-ENT.FAECALIS,39.0,-733.7360245988173,638018.3466689561,-0.11500233942011162,Multiplex6
3879,FAM-XENO,JUN_AF647-ENT.FAECALIS,40.0,-655.5037038992111,638498.6182606455,-0.10266329247272134,Multiplex6
3880,FAM-XENO,JUN_AF676-P.AERUGINOSA,1.0,-179.61941018771947,-1996.2941277472553,8.997642566349349,Multiplex6
3881,FAM-XENO,JUN_AF676-P.AERUGINOSA,2.0,-188.27602385531188,-1472.7100360576867,12.784324085908317,Multiplex6
3882,FAM-XENO,JUN_AF676-P.AERUGINOSA,3.0,62.175272633344335,-524.4931318681327,-11.85435401449191,Multiplex6
3883,FAM-XENO,JUN_AF676-P.AERUGINOSA,4.0,55.52354177825147,36.950334821435945,150.26532789640834,Multiplex6
3884,FAM-XENO,JUN_AF676-P.AERUGINOSA,5.0,20.49876404815815,163.40161401099,12.545019320788015,Multiplex6
3885,FAM-XENO,JUN_AF676-P.AERUGINOSA,6.0,5.213732411815286,304.02476820054403,1.7149038358533173,Multiplex6
3886,FAM-XENO,JUN_AF676-P.AERUGINOSA,7.0,30.397939056721516,110.66354739011263,27.46879146171078,Multiplex6
3887,FAM-XENO,JUN_AF676-P.AERUGINOSA,8.0,30.330680857879106,173.63826407966667,17.467740200376074,Multiplex6
3888,FAM-XENO,JUN_AF676-P.AERUGINOSA,9.0,24.40453594028533,126.07391826923526,19.357323287254854,Multiplex6
3889,FAM-XENO,JUN_AF676-P.AERUGINOSA,10.0,-10.974978117932537,-144.7560525412107,7.581705859800275,Multiplex6
3890,FAM-XENO,JUN_AF676-P.AERUGINOSA,11.0,31.713867198849144,-58.0547733516421,-54.62749291390027,Multiplex6
3891,FAM-XENO,JUN_AF676-P.AERUGINOSA,12.0,86.73156993750628,-129.76755666208805,-66.83609691700786,Multiplex6
3892,FAM-XENO,JUN_AF676-P.AERUGINOSA,13.0,97.1718800980375,7.027472527465989,1382.7429380656201,Multiplex6
3893,FAM-XENO,JUN_AF676-P.AERUGINOSA,14.0,139.52429963357008,-8.747810782965416,-1594.9624779866672,Multiplex6
3894,FAM-XENO,JUN_AF676-P.AERUGINOSA,15.0,-41.23998004964868,-55.96059409341137,73.69467876057475,Multiplex6
3895,FAM-XENO,JUN_AF676-P.AERUGINOSA,16.0,-66.60216012349154,96.06881009615722,-69.3275580876125,Multiplex6
3896,FAM-XENO,JUN_AF676-P.AERUGINOSA,17.0,-19.843246447335318,400.12165178571126,-4.9593033415653665,Multiplex6
3897,FAM-XENO,JUN_AF676-P.AERUGINOSA,18.0,-9.788190193052728,803.6276184752799,-1.2180007217302748,Multiplex6
3898,FAM-XENO,JUN_AF676-P.AERUGINOSA,19.0,-29.116190579396502,1528.883585164834,-1.9044086065099188,Multiplex6
3899,FAM-XENO,JUN_AF676-P.AERUGINOSA,20.0,-1.4605483876143666,3162.2333018544023,-0.046187243261206226,Multiplex6
3900,FAM-XENO,JUN_AF676-P.AERUGINOSA,21.0,-38.172093695832686,6233.715831043972,-0.6123489541460208,Multiplex6
3901,FAM-XENO,JUN_AF676-P.AERUGINOSA,22.0,213.90981802719853,11625.424922733524,1.8400171989317808,Multiplex6
3902,FAM-XENO,JUN_AF676-P.AERUGINOSA,23.0,724.6616516252307,21312.251201923093,3.400211665860251,Multiplex6
3903,FAM-XENO,JUN_AF676-P.AERUGINOSA,24.0,897.8553797545123,40744.34310611265,2.2036319923386176,Multiplex6
3904,FAM-XENO,JUN_AF676-P.AERUGINOSA,25.0,916.5906117900445,73997.2787603022,1.2386815125447206,Multiplex6
3905,FAM-XENO,JUN_AF676-P.AERUGINOSA,26.0,964.8702774193257,126475.78472699178,0.762889338462755,Multiplex6
3906,FAM-XENO,JUN_AF676-P.AERUGINOSA,27.0,1027.9160563298583,198349.10319368134,0.5182357972781617,Multiplex6
3907,FAM-XENO,JUN_AF676-P.AERUGINOSA,28.0,931.5057805528895,282911.8122853709,0.32925658813188297,Multiplex6
3908,FAM-XENO,JUN_AF676-P.AERUGINOSA,29.0,898.8435516509217,368098.59950206045,0.24418553965345643,Multiplex6
3909,FAM-XENO,JUN_AF676-P.AERUGINOSA,30.0,880.0099360302033,444898.83984375,0.19780000692725244,Multiplex6
3910,FAM-XENO,JUN_AF676-P.AERUGINOSA,31.0,828.8706563469855,506126.45518543955,0.1637675027367016,Multiplex6
3911,FAM-XENO,JUN_AF676-P.AERUGINOSA,32.0,836.7709274450167,551262.7267771291,0.15179167514862948,Multiplex6
3912,FAM-XENO,JUN_AF676-P.AERUGINOSA,33.0,938.7952219805493,582399.4671188187,0.16119438203212166,Multiplex6
3913,FAM-XENO,JUN_AF676-P.AERUGINOSA,34.0,1195.2174657348305,602884.6137105082,0.19824978753044561,Multiplex6
3914,FAM-XENO,JUN_AF676-P.AERUGINOSA,35.0,988.8555298016126,616802.3853021979,0.16031966694115976,Multiplex6
3915,FAM-XENO,JUN_AF676-P.AERUGINOSA,36.0,928.2182032433948,627380.3443938873,0.14795143194040405,Multiplex6
3916,FAM-XENO,JUN_AF676-P.AERUGINOSA,37.0,1151.0242360601765,631570.3659855769,0.18224798028070593,Multiplex6
3917,FAM-XENO,JUN_AF676-P.AERUGINOSA,38.0,1203.0275345019577,634571.8563272664,0.18958097849859934,Multiplex6
3918,FAM-XENO,JUN_AF676-P.AERUGINOSA,39.0,1190.1231180999894,638018.3466689561,0.18653430960309045,Multiplex6
3919,FAM-XENO,JUN_AF676-P.AERUGINOSA,40.0,1194.2143071667706,638498.6182606455,0.18703475199679645,Multiplex6
3920,FAM-XENO,NED-E.COLI,1.0,2952.3810136124907,-1996.2941277472553,-147.89308712459842,Multiplex6
3921,FAM-XENO,NED-E.COLI,2.0,2883.7565018937407,-1472.7100360576867,-195.812918448855,Multiplex6
3922,FAM-XENO,NED-E.COLI,3.0,2835.5129716203032,-524.4931318681327,-540.6196572147305,Multiplex6
3923,FAM-XENO,NED-E.COLI,4.0,3152.0326249406157,36.950334821435945,8530.457545710875,Multiplex6
3924,FAM-XENO,NED-E.COLI,5.0,3045.9480302140532,163.40161401099,1864.0868688170915,Multiplex6
3925,FAM-XENO,NED-E.COLI,6.0,3145.8303544328032,304.02476820054403,1034.7283127793448,Multiplex6
3926,FAM-XENO,NED-E.COLI,7.0,2975.0002763078032,110.66354739011263,2688.3290355949753,Multiplex6
3927,FAM-XENO,NED-E.COLI,8.0,3077.1636063859282,173.63826407966667,1772.1690680886443,Multiplex6
3928,FAM-XENO,NED-E.COLI,9.0,3147.3126542374907,126.07391826923526,2496.402663964401,Multiplex6
3929,FAM-XENO,NED-E.COLI,10.0,2952.3561112687407,-144.7560525412107,-2039.53897570413,Multiplex6
3930,FAM-XENO,NED-E.COLI,11.0,2659.1781327531157,-58.0547733516421,-4580.46423960055,Multiplex6
3931,FAM-XENO,NED-E.COLI,12.0,2596.1000077531157,-129.76755666208805,-2000.5770891666743,Multiplex6
3932,FAM-XENO,NED-E.COLI,13.0,3387.2424638078032,7.027472527465989,48200.01004015589,Multiplex6
3933,FAM-XENO,NED-E.COLI,14.0,3101.4623124406157,-8.747810782965416,-35454.15406652466,Multiplex6
3934,FAM-XENO,NED-E.COLI,15.0,2758.6810624406157,-55.96059409341137,-4929.685088467305,Multiplex6
3935,FAM-XENO,NED-E.COLI,16.0,2804.9090897843657,96.06881009615722,2919.687552054486,Multiplex6
3936,FAM-XENO,NED-E.COLI,17.0,2700.1612870499907,400.12165178571126,674.8350845297635,Multiplex6
3937,FAM-XENO,NED-E.COLI,18.0,2541.0434891984282,803.6276184752799,316.19663520518895,Multiplex6
3938,FAM-XENO,NED-E.COLI,19.0,2796.1744706437407,1528.883585164834,182.88995302034564,Multiplex6
3939,FAM-XENO,NED-E.COLI,20.0,2732.9720780656157,3162.2333018544023,86.42537780064936,Multiplex6
3940,FAM-XENO,NED-E.COLI,21.0,2515.0582597062407,6233.715831043972,40.34605246490742,Multiplex6
3941,FAM-XENO,NED-E.COLI,22.0,2456.9939286515532,11625.424922733524,21.13465911983054,Multiplex6
3942,FAM-XENO,NED-E.COLI,23.0,1942.7961747453032,21312.251201923093,9.115865594574057,Multiplex6
3943,FAM-XENO,NED-E.COLI,24.0,1649.2630936906157,40744.34310611265,4.047833313683209,Multiplex6
3944,FAM-XENO,NED-E.COLI,25.0,1022.5276200578032,73997.2787603022,1.3818448964455232,Multiplex6
3945,FAM-XENO,NED-E.COLI,26.0,489.087129335147,126475.78472699178,0.38670416664413754,Multiplex6
3946,FAM-XENO,NED-E.COLI,27.0,-382.60262896563427,198349.10319368134,-0.1928935512211696,Multiplex6
3947,FAM-XENO,NED-E.COLI,28.0,-1419.40771319415,282911.8122853709,-0.5017138385732741,Multiplex6
3948,FAM-XENO,NED-E.COLI,29.0,-2770.7051680281343,368098.59950206045,-0.7527073375927433,Multiplex6
3949,FAM-XENO,NED-E.COLI,30.0,-4075.2607100203218,444898.83984375,-0.9159971537465836,Multiplex6
3950,FAM-XENO,NED-E.COLI,31.0,-4451.773405332822,506126.45518543955,-0.8795772992545386,Multiplex6
3951,FAM-XENO,NED-E.COLI,32.0,-4717.733854551572,551262.7267771291,-0.8558049774438881,Multiplex6
3952,FAM-XENO,NED-E.COLI,33.0,-5877.608976621885,582399.4671188187,-1.009205761416461,Multiplex6
3953,FAM-XENO,NED-E.COLI,34.0,-6320.482511778135,602884.6137105082,-1.04837349768775,Multiplex6
3954,FAM-XENO,NED-E.COLI,35.0,-6756.065153379697,616802.3853021979,-1.095337066517603,Multiplex6
3955,FAM-XENO,NED-E.COLI,36.0,-6712.326139707822,627380.3443938873,-1.0698974234190595,Multiplex6
3956,FAM-XENO,NED-E.COLI,37.0,-6135.191129942197,631570.3659855769,-0.9714184610875656,Multiplex6
3957,FAM-XENO,NED-E.COLI,38.0,-6364.009245176572,634571.8563272664,-1.0028823657591386,Multiplex6
3958,FAM-XENO,NED-E.COLI,39.0,-6501.640592832822,638018.3466689561,-1.0190366196798852,Multiplex6
3959,FAM-XENO,NED-E.COLI,40.0,-6099.158659239072,638498.6182606455,-0.9552344335300185,Multiplex6
3960,FAM-XENO,RAD-P.AERUG.,1.0,8.975180132056707,-1996.2941277472553,-0.44959207199516577,Multiplex6
3961,FAM-XENO,RAD-P.AERUG.,2.0,85.18303084404167,-1472.7100360576867,-5.784100655147909,Multiplex6
3962,FAM-XENO,RAD-P.AERUG.,3.0,82.78345968102688,-524.4931318681327,-15.783516437321088,Multiplex6
3963,FAM-XENO,RAD-P.AERUG.,4.0,89.1031267992614,36.950334821435945,241.14294831117508,Multiplex6
3964,FAM-XENO,RAD-P.AERUG.,5.0,72.1890292690591,163.40161401099,44.178896093525644,Multiplex6
3965,FAM-XENO,RAD-P.AERUG.,6.0,-1.18393056583092,304.02476820054403,-0.3894191163563237,Multiplex6
3966,FAM-XENO,RAD-P.AERUG.,7.0,31.771356669591782,110.66354739011263,28.709866454570598,Multiplex6
3967,FAM-XENO,RAD-P.AERUG.,8.0,170.18806968626447,173.63826407966667,98.01299879857172,Multiplex6
3968,FAM-XENO,RAD-P.AERUG.,9.0,-33.96418702362554,126.07391826923526,-26.93989961594898,Multiplex6
3969,FAM-XENO,RAD-P.AERUG.,10.0,-59.11510096007784,-144.7560525412107,40.83774040691551,Multiplex6
3970,FAM-XENO,RAD-P.AERUG.,11.0,140.0719977987817,-58.0547733516421,-241.27559150107288,Multiplex6
3971,FAM-XENO,RAD-P.AERUG.,12.0,172.05499499514187,-129.76755666208805,-132.5870652270732,Multiplex6
3972,FAM-XENO,RAD-P.AERUG.,13.0,250.21694726962684,7.027472527465989,3560.5539017290434,Multiplex6
3973,FAM-XENO,RAD-P.AERUG.,14.0,230.11669251286204,-8.747810782965416,-2630.5632142954846,Multiplex6
3974,FAM-XENO,RAD-P.AERUG.,15.0,196.80073951390975,-55.96059409341137,-351.6773592242482,Multiplex6
3975,FAM-XENO,RAD-P.AERUG.,16.0,173.86003065558225,96.06881009615722,180.97448118860035,Multiplex6
3976,FAM-XENO,RAD-P.AERUG.,17.0,201.13404347694245,400.12165178571126,50.26822282155867,Multiplex6
3977,FAM-XENO,RAD-P.AERUG.,18.0,288.8554439936145,803.6276184752799,35.943941864723236,Multiplex6
3978,FAM-XENO,RAD-P.AERUG.,19.0,310.6439831821622,1528.883585164834,20.318354268200913,Multiplex6
3979,FAM-XENO,RAD-P.AERUG.,20.0,317.21621377695965,3162.2333018544023,10.031398176438696,Multiplex6
3980,FAM-XENO,RAD-P.AERUG.,21.0,295.71520218425735,6233.715831043972,4.743803057425115,Multiplex6
3981,FAM-XENO,RAD-P.AERUG.,22.0,355.04121695874255,11625.424922733524,3.054006363797157,Multiplex6
3982,FAM-XENO,RAD-P.AERUG.,23.0,639.0962356394775,21312.251201923093,2.9987270213003554,Multiplex6
3983,FAM-XENO,RAD-P.AERUG.,24.0,784.2719818592752,40744.34310611265,1.9248610287242922,Multiplex6
3984,FAM-XENO,RAD-P.AERUG.,25.0,832.7769517118852,73997.2787603022,1.1254156445529324,Multiplex6
3985,FAM-XENO,RAD-P.AERUG.,26.0,920.0787965644948,126475.78472699178,0.7274742738703376,Multiplex6
3986,FAM-XENO,RAD-P.AERUG.,27.0,993.7624773546048,198349.10319368134,0.5010168744671503,Multiplex6
3987,FAM-XENO,RAD-P.AERUG.,28.0,1190.1610018947151,282911.8122853709,0.42068268280513127,Multiplex6
3988,FAM-XENO,RAD-P.AERUG.,29.0,1174.6554737004503,368098.59950206045,0.3191143555801209,Multiplex6
3989,FAM-XENO,RAD-P.AERUG.,30.0,1100.7239201155603,444898.83984375,0.2474099326719167,Multiplex6
3990,FAM-XENO,RAD-P.AERUG.,31.0,1014.0628743431704,506126.45518543955,0.2003576110186985,Multiplex6
3991,FAM-XENO,RAD-P.AERUG.,32.0,1098.234592242655,551262.7267771291,0.19922163043079494,Multiplex6
3992,FAM-XENO,RAD-P.AERUG.,33.0,1235.5554800640152,582399.4671188187,0.21214914329788395,Multiplex6
3993,FAM-XENO,RAD-P.AERUG.,34.0,1380.8500006978752,602884.6137105082,0.2290405111185884,Multiplex6
3994,FAM-XENO,RAD-P.AERUG.,35.0,1514.5839744567354,616802.3853021979,0.24555416946299194,Multiplex6
3995,FAM-XENO,RAD-P.AERUG.,36.0,1513.7127236062206,627380.3443938873,0.24127512714294863,Multiplex6
3996,FAM-XENO,RAD-P.AERUG.,37.0,1408.2423516619556,631570.3659855769,0.2229747352797923,Multiplex6
3997,FAM-XENO,RAD-P.AERUG.,38.0,1440.5681222958158,634571.8563272664,0.22701418411989494,Multiplex6
3998,FAM-XENO,RAD-P.AERUG.,39.0,1559.9112269140508,638018.3466689561,0.24449316153026404,Multiplex6
3999,FAM-XENO,RAD-P.AERUG.,40.0,1638.5324077041605,638498.6182606455,0.25662270220219724,Multiplex6
4000,FAM-XENO,TET_AF647-STREPT.UBERIS,1.0,951.8137392095618,-1996.2941277472553,-47.679033163497245,Multiplex6
4001,FAM-XENO,TET_AF647-STREPT.UBERIS,2.0,973.3733095220618,-1472.7100360576867,-66.0940229705839,Multiplex6
4002,FAM-XENO,TET_AF647-STREPT.UBERIS,3.0,1265.1860536626868,-524.4931318681327,-241.22070944120165,Multiplex6
4003,FAM-XENO,TET_AF647-STREPT.UBERIS,4.0,1302.6143983892493,36.950334821435945,3525.311488202173,Multiplex6
4004,FAM-XENO,TET_AF647-STREPT.UBERIS,5.0,1019.1757997564368,163.40161401099,623.7244386630658,Multiplex6
4005,FAM-XENO,TET_AF647-STREPT.UBERIS,6.0,776.5265077642493,304.02476820054403,255.4155414245818,Multiplex6
4006,FAM-XENO,TET_AF647-STREPT.UBERIS,7.0,689.0385927251868,110.66354739011263,622.6427843453985,Multiplex6
4007,FAM-XENO,TET_AF647-STREPT.UBERIS,8.0,730.7044862798743,173.63826407966667,420.8199673918769,Multiplex6
4008,FAM-XENO,TET_AF647-STREPT.UBERIS,9.0,805.6740907720618,126.07391826923526,639.0489816073747,Multiplex6
4009,FAM-XENO,TET_AF647-STREPT.UBERIS,10.0,891.6212343267493,-144.7560525412107,-615.9474638014967,Multiplex6
4010,FAM-XENO,TET_AF647-STREPT.UBERIS,11.0,1387.4483827642493,-58.0547733516421,-2389.895442981701,Multiplex6
4011,FAM-XENO,TET_AF647-STREPT.UBERIS,12.0,1400.5157655767493,-129.76755666208805,-1079.2495455729836,Multiplex6
4012,FAM-XENO,TET_AF647-STREPT.UBERIS,13.0,1196.3379091314368,7.027472527465989,17023.729434098834,Multiplex6
4013,FAM-XENO,TET_AF647-STREPT.UBERIS,14.0,1034.9231142095618,-8.747810782965416,-11830.652718562047,Multiplex6
4014,FAM-XENO,TET_AF647-STREPT.UBERIS,15.0,1147.7566103033118,-55.96059409341137,-2051.0086229381996,Multiplex6
4015,FAM-XENO,TET_AF647-STREPT.UBERIS,16.0,1129.1117128423743,96.06881009615722,1175.3156010907426,Multiplex6
4016,FAM-XENO,TET_AF647-STREPT.UBERIS,17.0,1230.3294862798743,400.12165178571126,307.48885514918055,Multiplex6
4017,FAM-XENO,TET_AF647-STREPT.UBERIS,18.0,1183.7905458501868,803.6276184752799,147.30585642342518,Multiplex6
4018,FAM-XENO,TET_AF647-STREPT.UBERIS,19.0,1216.8409608892493,1528.883585164834,79.59016452897934,Multiplex6
4019,FAM-XENO,TET_AF647-STREPT.UBERIS,20.0,1464.5200380376868,3162.2333018544023,46.31283963706475,Multiplex6
4020,FAM-XENO,TET_AF647-STREPT.UBERIS,21.0,1368.7278017095618,6233.715831043972,21.956852683166638,Multiplex6
4021,FAM-XENO,TET_AF647-STREPT.UBERIS,22.0,574.8421815923743,11625.424922733524,4.94469824039094,Multiplex6
4022,FAM-XENO,TET_AF647-STREPT.UBERIS,23.0,206.79527607479622,21312.251201923093,0.9703117428352019,Multiplex6
4023,FAM-XENO,TET_AF647-STREPT.UBERIS,24.0,26.703021436124345,40744.34310611265,0.06553798490892405,Multiplex6
4024,FAM-XENO,TET_AF647-STREPT.UBERIS,25.0,-46.34302958926628,73997.2787603022,-0.06262801871320736,Multiplex6
4025,FAM-XENO,TET_AF647-STREPT.UBERIS,26.0,0.2154420904212202,126475.78472699178,0.00017034256074099037,Multiplex6
4026,FAM-XENO,TET_AF647-STREPT.UBERIS,27.0,-35.902264208406905,198349.10319368134,-0.01810054274525735,Multiplex6
4027,FAM-XENO,TET_AF647-STREPT.UBERIS,28.0,-247.84864482364128,282911.8122853709,-0.08760632609204679,Multiplex6
4028,FAM-XENO,TET_AF647-STREPT.UBERIS,29.0,-633.1786857553429,368098.59950206045,-0.1720133373535964,Multiplex6
4029,FAM-XENO,TET_AF647-STREPT.UBERIS,30.0,-728.2857938714928,444898.83984375,-0.16369694156255146,Multiplex6
4030,FAM-XENO,TET_AF647-STREPT.UBERIS,31.0,-414.34909591159294,506126.45518543955,-0.08186671367727255,Multiplex6
4031,FAM-XENO,TET_AF647-STREPT.UBERIS,32.0,-738.9090391107507,551262.7267771291,-0.1340393614911471,Multiplex6
4032,FAM-XENO,TET_AF647-STREPT.UBERIS,33.0,-1968.2330137201257,582399.4671188187,-0.3379524063538635,Multiplex6
4033,FAM-XENO,TET_AF647-STREPT.UBERIS,34.0,-2680.5295682855553,602884.6137105082,-0.4446173458944312,Multiplex6
4034,FAM-XENO,TET_AF647-STREPT.UBERIS,35.0,-2933.3261266656823,616802.3853021979,-0.4755698415836249,Multiplex6
4035,FAM-XENO,TET_AF647-STREPT.UBERIS,36.0,-3053.7720762201257,627380.3443938873,-0.48674972104368003,Multiplex6
4036,FAM-XENO,TET_AF647-STREPT.UBERIS,37.0,-2871.0411725946374,631570.3659855769,-0.45458769556331635,Multiplex6
4037,FAM-XENO,TET_AF647-STREPT.UBERIS,38.0,-2842.229946703524,634571.8563272664,-0.4478972583425929,Multiplex6
4038,FAM-XENO,TET_AF647-STREPT.UBERIS,39.0,-2855.4509550043053,638018.3466689561,-0.447549975625684,Multiplex6
4039,FAM-XENO,TET_AF647-STREPT.UBERIS,40.0,-2754.262875170321,638498.6182606455,-0.43136551848354765,Multiplex6
4040,FAM-XENO,TET_AF676-ENT.FAECIUM,1.0,1260.2995561923908,-1996.2941277472553,-63.13195729401823,Multiplex6
4041,FAM-XENO,TET_AF676-ENT.FAECIUM,2.0,970.37512257409,-1472.7100360576867,-65.8904399926341,Multiplex6
